candidate_id,symbol,setup_type,split,stage,stage_trace,entry_mode,stop_mode,target_mode,entry,stop,target,rr,stop_atr,target_atr,entry_age,label,net_return_pct,failures,warnings
ET-HED-0037,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,110171.39,110230.52641174938,110056.29,1.9463473787993837,0.5724203709776831,1.1141288886237843,1,NO_TRADE,,STOP_DISTANCE_ATR_BELOW_0_75,VOLUME_0_7_TO_0_9
ET-HED-0038,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0039,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0040,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0041,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0042,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,1,NO_TRADE,,NEW_HH_BEFORE_ENTRY,
ET-HED-0043,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0044,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,TRADE_CANDIDATE,SETUP_READY|ENTRY_ARMED|TRADE_CANDIDATE,break_confirmation_low,atr_0_15,nearest_support,128.14,129.69065349713924,122.2,3.8306430230599493,0.966526675638984,3.7024186666378007,1,TP_BEFORE_SL,4.395554861869817,,TARGET_DISTANCE_ATR_ABOVE_3_0|RR_ABOVE_PREFERRED_3
ET-HED-0045,SOLUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0046,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0047,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0048,ETHUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0049,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0050,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0051,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0052,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0053,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0054,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,115120.82,115532.15605076008,115068.58,0.12700078172937987,1.261353004899087,0.16019281765888638,2,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,VOLUME_0_7_TO_0_9
ET-HED-0055,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0056,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0057,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0058,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,113841.64,114132.48988473682,113669.01,0.5935364222551203,0.6680073450799886,0.3964866896389179,1,NO_TRADE,,STOP_DISTANCE_ATR_BELOW_0_75|NO_ROOM_TO_TARGET_RR_BELOW_1_5,VOLUME_0_7_TO_0_9
ET-HED-0059,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0060,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0061,BTCUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0062,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0063,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0064,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0065,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0066,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0067,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0068,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,154.33,155.96758329020162,154.2,0.07938527510501128,1.3094849400829864,0.10395382221435709,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,
ET-HED-0069,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,181.76,182.89295315665785,181.42,0.3001006687716738,0.762236229556833,0.22874760225200466,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,VOLUME_0_7_TO_0_9
ET-HED-0070,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,TRADE_CANDIDATE,SETUP_READY|ENTRY_ARMED|TRADE_CANDIDATE,break_confirmation_low,atr_0_15,nearest_support,86763.68,87042.6222691243,86209.11,1.9881174758525093,1.1201820223935117,2.2270534548563474,1,SL_BEFORE_TP,-0.5614965860418887,,
ET-HED-0071,SOLUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0072,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0073,BTCUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0074,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0075,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0076,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0077,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0078,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0079,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0080,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0081,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0082,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0083,SOLUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0084,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,114960.0,115145.14149976573,114919.79,0.21718523427155512,0.6991484492944077,0.1518447197506004,1,NO_TRADE,,STOP_DISTANCE_ATR_BELOW_0_75|NO_ROOM_TO_TARGET_RR_BELOW_1_5,VOLUME_0_7_TO_0_9
ET-HED-0085,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0086,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,4445.76,4468.361129744313,4446.13,,,,1,NO_TRADE,,INVALID_TRADE_GEOMETRY,VOLUME_0_7_TO_0_9
ET-HED-0087,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,4405.21,4427.930171760954,4391.95,0.5836223484361264,1.1630805434535025,0.6787997981906992,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,
ET-HED-0088,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0089,SOLUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0090,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0091,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0092,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0093,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,BEARISH_FAILED_RECLAIM_NOT_CONFIRMED|VOLUME_BELOW_0_7,
ET-HED-0094,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,1,NO_TRADE,,NEXT_CANDLE_RECLAIMED_CONFIRMATION_HIGH,VOLUME_0_7_TO_0_9
ET-HED-0095,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0096,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0097,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0098,ETHUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0099,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0100,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0101,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0102,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0103,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0104,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,110432.48,110781.41957752673,110157.03,0.78939168194211,0.9383530487288017,0.7407280913915355,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,
ET-HED-0105,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0106,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,114327.41,114805.54251614913,114398.24,,,,1,NO_TRADE,,INVALID_TRADE_GEOMETRY,
ET-HED-0107,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0108,SOLUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0109,BTCUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0110,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0111,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,117256.94,117487.85518354796,117219.5,0.16213745421477105,1.2430306612762505,0.20154182693023465,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,
ET-HED-0112,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,116886.18,117278.3617412066,116766.0,0.306439559450786,1.0837393914299673,0.33210062166926213,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,VOLUME_0_7_TO_0_9
ET-HED-0113,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0114,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0115,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0116,ETHUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0117,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0118,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0119,BTCUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0120,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0121,ETHUSDT,LONG_UP_CONTINUATION_RETEST,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0122,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,BEARISH_FAILED_RECLAIM_NOT_CONFIRMED|VOLUME_BELOW_0_7,
ET-HED-0123,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0124,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0125,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0126,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,VOLUME_BELOW_0_7,
ET-HED-0127,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0128,BTCUSDT,LONG_UP_CONTINUATION_RETEST,OUT_OF_TIME_VALIDATION,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0129,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,,,,,,,1,NO_TRADE,,CLOSE_ABOVE_RETEST_HIGH,VOLUME_0_7_TO_0_9
ET-HED-0130,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,TRAIN_DESIGN,BLOCKED_CONTRACT,,break_confirmation_low,atr_0_15,nearest_support,,,,,,,,NO_TRADE,,CONTRACT_NOT_ALLOWED_FOR_REDESIGN,
ET-HED-0131,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,TRAIN_DESIGN,NO_TRADE,SETUP_READY|ENTRY_ARMED,break_confirmation_low,atr_0_15,nearest_support,114931.68,115391.68382729047,114313.13,1.3446627251850944,1.3350515569557908,1.795194064838777,1,NO_TRADE,,NO_ROOM_TO_TARGET_RR_BELOW_1_5,
