candidate_id,symbol,direction,setup_type,entry_time,entry_price,stop,target,rr,quality_score,outcome,net_return_pct,short_reason
ET-HED-0088,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-10T21:30:00Z,4333.36,4346.78016278,4300.59,2.441848,80.505,SL_BEFORE_TP,-0.5496941583436474,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0089,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-10T14:45:00Z,223.62,222.11006558,226.0,1.576227,80.5045,SL_BEFORE_TP,-0.9152233342277111,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0090,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-03T12:30:00Z,113788.0,113635.1623068,114260.31,3.090272,80.4905,SL_BEFORE_TP,-0.3743179361619815,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0091,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-04T10:30:00Z,150.29,151.07977964,149.02,1.608043,80.4887,SL_BEFORE_TP,-0.7655037860137109,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0092,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-10T04:00:00Z,111074.51,110956.97530674,111581.0,4.309281,80.4621,SL_BEFORE_TP,-0.34581608080917325,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0093,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-19T07:30:00Z,139.45,139.97013679,137.12,4.479591,80.4276,SL_BEFORE_TP,-0.6129916027249978,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0094,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-20T01:00:00Z,4104.95,4119.28530852,4067.34,2.623592,80.4249,SL_BEFORE_TP,-0.5892200518885877,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0095,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-09T05:15:00Z,4442.4,4462.5682203,4412.05,1.504843,80.401,TP_BEFORE_SL,0.4431892670628367,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0096,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-12T17:00:00Z,2924.49,2937.18620068,2903.85,1.625683,80.3664,SL_BEFORE_TP,-0.6741338380367313,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0097,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-16T11:15:00Z,118872.41,118611.14441238,119310.75,1.677756,80.3649,SL_BEFORE_TP,-0.4597865657977327,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0098,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-12-04T02:15:00Z,3212.81,3195.61894396,3240.35,1.601996,80.3619,SL_BEFORE_TP,-0.7750785150693675,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0099,ETHUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-11-14T17:00:00Z,3231.32,3248.94990687,3162.68,3.893384,80.353,TP_BEFORE_SL,1.8842093014619514,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0100,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-25T12:00:00Z,87361.71,87572.74955329,86876.59,2.298716,80.3438,SL_BEFORE_TP,-0.4815698517004763,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0101,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-05T21:00:00Z,4498.57,4511.61468448,4474.0,1.883526,80.3291,SL_BEFORE_TP,-0.5299740246344924,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0102,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-09T21:15:00Z,2744.27,2729.30581457,2795.74,3.439546,80.2669,TP_BEFORE_SL,1.6355443159747327,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0103,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-25T02:45:00Z,113320.01,113700.59462236,112159.0,3.050596,80.2621,TP_BEFORE_SL,0.7845410320736776,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0104,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-30T02:00:00Z,110460.76,110781.41957753,109703.43,2.361788,80.2443,SL_BEFORE_TP,-0.5302927496877701,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0105,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-12-08T19:30:00Z,134.19,133.44166751,136.65666667,3.296218,80.1699,SL_BEFORE_TP,-0.7976663611297382,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0106,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-13T13:00:00Z,114412.26,114805.54251615,113616.5,2.02338,80.1634,SL_BEFORE_TP,-0.5837415851675404,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0107,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-01T22:00:00Z,3536.97,3556.7133978,3491.0,2.328373,80.1359,TP_BEFORE_SL,1.0597000257282307,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0108,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-22T23:30:00Z,199.82,198.39989653,202.4,1.816769,80.1247,SL_BEFORE_TP,-0.9506913572214927,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0109,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-06T23:45:00Z,109160.4,108944.79109986,109700.0,2.50268,80.1243,SL_BEFORE_TP,-0.43751567431046057,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0110,ETHUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-09-10T11:00:00Z,4326.93,4332.95890351,4306.75,3.347209,80.1213,SL_BEFORE_TP,-0.37933443596266886,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0111,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-19T01:15:00Z,117269.31,117487.85518355,116612.03,3.007525,80.1182,TP_BEFORE_SL,0.3204876501788907,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0112,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-15T09:30:00Z,116964.97,117278.36174121,116300.0,2.121849,80.1075,SL_BEFORE_TP,-0.5079364096874459,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0113,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-28T04:30:00Z,3880.32,3865.57395561,3907.4,1.836425,80.1028,TP_BEFORE_SL,0.4578805871680667,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0114,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-04T21:30:00Z,92300.0,92782.39881226,90889.0,2.924966,80.08,TP_BEFORE_SL,1.2887107258938246,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0115,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-14T13:00:00Z,131.38,131.98400501,130.14,2.052963,80.0502,TP_BEFORE_SL,0.7038270665245921,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0116,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-23T06:00:00Z,2825.35,2811.26936301,2852.17,1.904743,80.0448,SL_BEFORE_TP,-0.7383678832711037,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0117,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-14T15:15:00Z,4653.65,4711.01962408,4451.33,3.526605,80.0439,NEITHER_EXPIRED,3.4186335457114163,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0118,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-29T10:00:00Z,109772.71,109964.3861377,109414.18,1.870499,80.0165,SL_BEFORE_TP,-0.4146118299347743,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0119,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-24T03:00:00Z,87518.22,87182.42617827,88059.44,1.611763,80.0077,SL_BEFORE_TP,-0.6236844736216025,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0120,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-09T11:30:00Z,4208.35,4193.7852438,4246.65,2.629636,79.9973,SL_BEFORE_TP,-0.5860918459728961,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0121,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-28T22:00:00Z,4049.95,4040.66380218,4066.0,1.728372,79.9751,TP_BEFORE_SL,0.1563011889035712,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0122,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-22T09:00:00Z,108229.3,108401.98477544,107610.0,3.586303,79.9729,TP_BEFORE_SL,0.33221103712211286,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0123,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-13T19:15:00Z,4639.5,4654.05287508,4605.0,2.370666,79.9701,SL_BEFORE_TP,-0.5536733501454979,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0124,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-04T10:00:00Z,2551.47,2560.04740143,2527.37,2.809709,79.9464,TP_BEFORE_SL,0.704553531885537,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0125,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-21T18:30:00Z,115523.2,115680.96818843,115209.02,1.991403,79.9379,TP_BEFORE_SL,0.0319626880141764,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0126,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-07T23:30:00Z,148.52,148.93117678,147.7,1.994276,79.9219,SL_BEFORE_TP,-0.5168494344195911,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0127,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-08-28T15:15:00Z,214.33,216.34053859,209.15666667,2.573108,79.9157,TP_BEFORE_SL,2.173723384500546,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0128,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-02T06:30:00Z,110413.17,110248.92623465,110784.13,2.258594,79.9118,TP_BEFORE_SL,0.09597441319727207,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0129,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-03T09:15:00Z,4460.47,4475.21032521,4428.0,2.202801,79.8973,SL_BEFORE_TP,-0.5704657403816045,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0130,SOLUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-06T12:45:00Z,233.48,234.52385658,230.81833333,2.549839,79.881,SL_BEFORE_TP,-0.6870860801781782,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0131,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-01T10:00:00Z,114938.67,115391.68382729,114116.0,1.815993,79.8736,SL_BEFORE_TP,-0.6341352612571622,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0132,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-25T08:45:00Z,111548.23,111870.92196218,110991.28,1.725949,79.865,TP_BEFORE_SL,0.25929075521861455,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0133,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-07T05:00:00Z,2573.43,2568.92676692,2590.57,3.806154,79.8504,SL_BEFORE_TP,-0.41498953070415645,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0134,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-07-10T19:00:00Z,159.07,158.18870639,161.18,2.394208,79.8502,TP_BEFORE_SL,1.0864600490350247,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0135,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-07-14T20:45:00Z,163.37,162.70473521,165.56166667,3.294428,79.8337,SL_BEFORE_TP,-0.647213558180822,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0136,ETHUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-09-09T17:45:00Z,4285.83,4274.89480084,4324.56166667,3.541926,79.8305,TP_BEFORE_SL,0.6637144886754694,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0137,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-12-10T06:00:00Z,139.16,138.52291461,140.22,1.663827,79.7875,SL_BEFORE_TP,-0.6978078398965292,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0138,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-10T15:45:00Z,118727.98,118531.75835691,119113.94,1.966959,79.7853,SL_BEFORE_TP,-0.4052699246546608,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0139,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-16T17:45:00Z,3927.16,3973.39507457,3857.12,1.514867,79.7761,TP_BEFORE_SL,1.5434771183246918,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0140,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-12-10T17:15:00Z,136.37,135.80701813,138.01666667,2.924902,79.7568,TP_BEFORE_SL,0.9674992080369595,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0141,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-12-09T04:15:00Z,3123.83,3133.42241663,3090.8,3.443345,79.7414,SL_BEFORE_TP,-0.5470723000291347,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0142,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-06T06:15:00Z,103256.72,102957.90790371,104200.0,3.156766,79.7238,SL_BEFORE_TP,-0.5293875539432197,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0143,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-13T12:45:00Z,193.23,194.71403377,190.02,2.163024,79.7222,SL_BEFORE_TP,-1.0080141644672134,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0144,BTCUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-16T04:30:00Z,111550.57,111725.37406408,110990.51666667,3.203892,79.6896,TP_BEFORE_SL,0.2620622784177721,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0145,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-13T09:45:00Z,115910.37,115857.61361282,116056.17,2.763646,79.683,TP_BEFORE_SL,-0.1142131528007348,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0146,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-28T15:45:00Z,3806.57,3827.4542965,3773.33,1.591627,79.6753,TP_BEFORE_SL,0.6332270784459562,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0147,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-11-23T15:15:00Z,2820.87,2808.1737803,2858.16,2.937095,79.6611,SL_BEFORE_TP,-0.6900817017444902,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0148,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-27T10:30:00Z,3990.05,4000.32370407,3972.98,1.661523,79.6584,SL_BEFORE_TP,-0.49748309093870735,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0149,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-12-03T07:00:00Z,93431.8,93089.52230199,93958.58,1.539043,79.6441,SL_BEFORE_TP,-0.6063396167150825,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0150,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-09-14T22:30:00Z,241.6,240.56864241,244.86166667,3.162498,79.6183,SL_BEFORE_TP,-0.6668864197019863,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0151,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-14T05:15:00Z,141.52,143.29350584,138.71,1.584432,79.5762,SL_BEFORE_TP,-1.4931838892029283,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0152,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-02T14:15:00Z,4354.76,4401.807939,4271.31,1.773723,79.5705,TP_BEFORE_SL,1.676293894497052,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0153,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-26T12:00:00Z,3906.0,3919.2574396,3873.0,2.489168,79.5647,SL_BEFORE_TP,-0.5794121761392729,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0154,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-11-02T13:45:00Z,185.01,184.52213469,186.36833333,2.784238,79.5305,SL_BEFORE_TP,-0.5036967245013726,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0155,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-10T07:00:00Z,4225.21,4239.42267261,4203.0,1.56269,79.5158,TP_BEFORE_SL,0.2856543461745106,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0156,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-10-05T17:30:00Z,4522.32,4540.00761272,4491.13,1.763381,79.5101,TP_BEFORE_SL,0.44969024748358377,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0157,ETHUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-10-25T08:15:00Z,3934.11,3923.81921822,3960.57,2.571233,79.4702,TP_BEFORE_SL,0.4325790585418312,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0158,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-09-09T03:15:00Z,212.34,211.22480525,214.67,2.089321,79.4622,TP_BEFORE_SL,0.8572967881699087,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0159,SOLUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-08-04T10:15:00Z,162.61,162.01553699,164.08,2.47282,79.4472,SL_BEFORE_TP,-0.605575923989931,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0160,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-12T21:00:00Z,101539.01,101905.2330161,100813.59,1.980815,79.4449,SL_BEFORE_TP,-0.600672234346193,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0161,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-23T04:15:00Z,215.92,218.0386852,212.34,1.689727,79.4242,SL_BEFORE_TP,-1.2212361985920785,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0162,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-04T07:30:00Z,206.83,207.56069928,205.68,1.573835,79.3861,SL_BEFORE_TP,-0.5932849586616941,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0163,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-19T08:30:00Z,4540.75,4550.73033204,4518.33,2.246418,79.3807,TP_BEFORE_SL,0.2537510323184512,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0164,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-10-09T15:00:00Z,220.86,219.16310084,224.93833333,2.403403,79.3557,SL_BEFORE_TP,-1.0083143892058386,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0165,BTCUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-09-21T07:00:00Z,115687.2,115796.66819696,115487.56,1.823726,79.3549,SL_BEFORE_TP,-0.3346242946151398,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0166,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-07-29T17:45:00Z,180.54,181.8787378,178.3,1.673218,79.347,SL_BEFORE_TP,-0.9815186662235618,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0167,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-01T10:30:00Z,3623.73,3643.96315386,3585.69,1.880083,79.3366,SL_BEFORE_TP,-0.7983515841412061,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0168,BTCUSDT,LONG,LONG_UP_CONTINUATION_RETEST,2025-09-18T00:45:00Z,116383.9,116043.50371702,116990.68,1.782569,79.3337,TP_BEFORE_SL,0.2813607724092412,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0169,ETHUSDT,SHORT,RANGE_MEAN_REVERSION_CANDIDATE,2025-11-09T07:30:00Z,3410.9,3418.05402893,3389.76666667,2.954046,79.3184,SL_BEFORE_TP,-0.4497402131402297,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0170,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-29T07:30:00Z,3008.58,3015.93711806,2992.5,2.185638,79.3133,TP_BEFORE_SL,0.29447141176235725,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0171,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-11-16T04:30:00Z,141.17,141.74178638,139.06,3.690189,79.2917,SL_BEFORE_TP,-0.6450339165545231,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0172,SOLUSDT,LONG,RANGE_MEAN_REVERSION_CANDIDATE,2025-08-21T08:45:00Z,186.11,185.6411101,187.89166667,3.799755,79.2867,SL_BEFORE_TP,-0.49194234592446506,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0173,ETHUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-12T00:00:00Z,4223.22,4238.71803599,4190.0,2.143497,79.2747,SL_BEFORE_TP,-0.6069720258475775,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
ET-HED-0174,SOLUSDT,SHORT,SHORT_DOWN_CONTINUATION_RETEST,2025-08-29T10:45:00Z,207.92,209.63862532,205.34,1.5012,79.2703,SL_BEFORE_TP,-1.0665800884955758,Structure and a causal level existed first; a closed rejection/continuation candle then authorized entry. Stop and target were derived from pre-entry structural anchors.
